lst,ndvi,landcover,month_index,near_road,.geo
35.027209302325616,0.5175663,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.84649533705075,2.9329994026502377]}"
36.50627906976746,0.5077018,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.85547848989195,2.9329994026502377]}"
37.182000000000016,0.275719,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.86446164273315,2.9329994026502377]}"
35.95590909090913,0.49053648,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.87344479557434,2.9329994026502377]}"
32.4139344262295,0.33858758,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.88242794841554,2.9329994026502377]}"
31.135373134328404,0.40004677,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.89141110125674,2.9329994026502377]}"
31.699333333333357,0.82273495,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.50513552908534,2.941982555491433]}"
32.24000000000001,0.5245407,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.51411868192653,2.941982555491433]}"
33.26000000000005,0.57894737,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.52310183476773,2.941982555491433]}"
34.44828571428576,0.18936877,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.53208498760893,2.941982555491433]}"
34.52421052631581,0.28431374,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.54106814045012,2.941982555491433]}"
33.82846153846157,0.14640673,60,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.55005129329132,2.941982555491433]}"
31.981666666666683,0.46648648,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.5590344461325,2.941982555491433]}"
31.775205479452097,0.4118974,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.5680175989737,2.941982555491433]}"
32.31860465116284,0.34015346,80,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.5770007518149,2.941982555491433]}"
33.08807228915663,0.2929293,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.58598390465609,2.941982555491433]}"
32.710000000000036,0.36400986,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.59496705749729,2.941982555491433]}"
32.815052631578965,0.26677403,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.60395021033848,2.941982555491433]}"
33.48599999999999,0.36280057,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.61293336317968,2.941982555491433]}"
33.49018867924531,0.3679417,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.62191651602087,2.941982555491433]}"
32.973106796116554,0.3939394,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.63089966886207,2.941982555491433]}"
32.233541666666724,0.6121035,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.63988282170327,2.941982555491433]}"
31.983777777777846,0.5410434,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.64886597454446,2.941982555491433]}"
32.17891566265064,0.59053683,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.65784912738566,2.941982555491433]}"
32.63000000000005,0.4652757,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.66683228022686,2.941982555491433]}"
34.75679245283021,0.3996328,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.67581543306804,2.941982555491433]}"
34.44346153846158,0.40390673,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.68479858590923,2.941982555491433]}"
33.23949152542377,0.5127551,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.69378173875043,2.941982555491433]}"
32.74851851851855,0.438435,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.70276489159163,2.941982555491433]}"
33.70686274509808,0.25913543,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.71174804443282,2.941982555491433]}"
34.38387755102042,0.48412257,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.72073119727402,2.941982555491433]}"
33.451923076923094,0.7100213,10,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.72971435011522,2.941982555491433]}"
33.01666666666671,0.48094472,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.73869750295641,2.941982555491433]}"
34.19627450980397,0.42338252,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.74768065579761,2.941982555491433]}"
36.01291666666668,0.09968283,50,6,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.7566638086388,2.941982555491433]}"
